"","Id","Game_Id","Name","Gender","Age","Age_range","Playable","Sexualization","Species","Side","Relevance","Romantic_Interest","Title","Release","Series","Genre","Sub.genre","Developer","Publisher","Country","Platform","PEGI","Customizable_main","Protagonist","Protagonist_Non_Male","Relevant_males","Relevant_no_males","Percentage_non_male","Criteria","Director","Total_team","female_team","Team_percentage","Metacritic","Destructoid","IGN","GameSpot","Avg_Reviews","X","Sexualized_clothing","Trophy","Damsel.in.Distress","Sexualized.Cutscenes","Total"
"254","HLA_Gary","HLA","Gary","Male","Unknown","Unknown",0,0,"Humanoid","P","MC","No","Half-Life:Alyx","Mar-20","Half-Life","Action","FPS","Valve","Valve","USA","Computer",16,"No",1,1,4,1,"20%","TR","M",5,0,"0%",9.3,9,10,9,9.3,NA,0,0,0,0,0
"255","HLA_Russell","HLA","Russell","Male","Middle-aged","Middle-aged",0,0,"Human","P","SK","No","Half-Life:Alyx","Mar-20","Half-Life","Action","FPS","Valve","Valve","USA","Computer",16,"No",1,1,4,1,"20%","TR","M",5,0,"0%",9.3,9,10,9,9.3,NA,0,0,0,0,0
"256","HLKN_Cloth","HLKN","Cloth","Female","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"257","HLKN_Cornifer","HLKN","Cornifer","Male","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"258","HLKN_Elderburg","HLKN","Elderburg","Male","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"259","HLKN_Herrah","HLKN","Herrah","Female","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"260","HLKN_Hollow","HLKN","Hollow Knight","Non-binary","Unknown","Unknown",0,0,"Humanoid","A","MC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"261","HLKN_Hornet","HLKN","Hornet","Female","Unknown","Unknown",0,0,"Humanoid","B","MC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"262","HLKN_Knight","HLKN","Knight","Non-binary","Unknown","Unknown",1,0,"Humanoid","P","PA","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"263","HLKN_Lurien","HLKN","Lurien","Male","Unknown","Unknown",0,0,"Creature","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"264","HLKN_Monomon","HLKN","Monomon","Female","Unknown","Unknown",0,0,"Creature","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"265","HLKN_Mr.Mushroom","HLKN","Mr.Mushroom","Male","Unknown","Unknown",0,0,"Animated Plant","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"266","HLKN_Pale","HLKN","Pale King","Male","Unknown","Unknown",0,0,"Humanoid","A","MC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"267","HLKN_Quirrel","HLKN","Quirrel","Male","Unknown","Unknown",0,0,"Humanoid","P","MC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"268","HLKN_Radiance","HLKN","Radiance","Female","Unknown","Unknown",0,0,"Creature","A","MA","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"269","HLKN_Tiso","HLKN","Tiso","Male","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"270","HLKN_White","HLKN","White Lady","Female","Unknown","Unknown",0,0,"Creature","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"271","HLKN_Zote","HLKN","Zote","Male","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Hollow Knight","Feb-17","","Action-adventure","Metroidvania","Team Cherry","Team Cherry","AUS","Computer",7,"Non-Binary",1,1,8,8,"50%","TR","M",3,0,"0%",8.8,10,9.4,9,9.3,NA,0,0,0,0,0
"272","HLM_Beard","HLM","Beard","Male","Adult","Adult",0,0,"Human","P","MC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"273","HLM_Biker","HLM","Biker","Male","Adult","Adult",1,0,"Human","B","PA","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"274","HLM_Dennis","HLM","Dennis Janitor","Male","Adult","Adult",0,0,"Human","A","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"275","HLM_DonJuan","HLM","DonJuan","Female","Adult","Adult",0,0,"Human","B","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"276","HLM_Girlfriend","HLM","Girlfriend","Female","Adult","Adult",0,2,"Human","P","SC","Yes","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,1,1,0,2
"277","HLM_Jacket","HLM","Jacket","Male","Adult","Adult",1,0,"Human","B","PA","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"278","HLM_Jonatan","HLM","Jonatan Janitor","Male","Adult","Adult",0,0,"Human","A","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"279","HLM_Rasmus","HLM","Rasmus","Male","Adult","Adult",0,0,"Human","B","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"280","HLM_Richard","HLM","Richard","Male","Adult","Adult",0,0,"Human","B","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"281","HLM_Richter","HLM","Richter","Male","Adult","Adult",0,0,"Human","A","SC","No","Hotline Miami","Oct-12","","Action","Top-down Shooter","Dennaton Games","Devolver Digital","SWE","Multi",18,"No",2,0,8,2,"20%","TR","M",2,0,"0%",8.6,9,8.8,8.5,8.7,NA,0,0,0,0,0
"282","IMM_Amy","IMM","Amy Archer","Female","Adult","Adult",0,0,"Human","P","SC","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"283","IMM_Arthur","IMM","Arthur Fischer","Male","Adult","Adult",0,0,"Human","P","SC","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"284","IMM_Carl","IMM","Carl Goodman","Male","Adult","Adult",0,0,"Human","P","SC","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"285","IMM_John","IMM","John Durick","Male","Adult","Adult",0,0,"Human","P","MC","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"286","IMM_Marissa","IMM","Marissa Marcel","Female","Adult","Adult",0,0,"Human","P","MC","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"287","IMM_One","IMM","One","Non-binary","Unknown","Unknown",0,0,"Unknown","P","PA","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"288","IMM_Other","IMM","Other One","Non-binary","Unknown","Unknown",0,0,"Unknown","P","PA","No","Immortality","Aug-22","","Interactive Story","Interactive Story","Sam Barlow","Half Mermaid Productions","GBR","Multi",16,"No",2,2,3,4,"57%","TR","M",13,4,"31%",8.8,9,8,8,8.5,NA,0,0,0,0,0
"289","INS_CEO","INS","CEO","Male","Adult","Adult",0,0,"Human","A","MA","No","Inside","Jun-16","","Action","Puzzle-Platform","Paydead","Playdead","DNK","Multi",18,"No",1,0,2,0,"0%","TR","M",2,0,"0%",9.1,9.5,10,8,9.2,NA,0,0,0,0,0
"290","INS_Protagonist","INS","Protagonist","Male","Child","Child",1,0,"Human","P","PA","No","Inside","Jun-16","","Action","Puzzle-Platform","Paydead","Playdead","DNK","Multi",18,"No",1,0,2,0,"0%","TR","M",2,0,"0%",9.1,9.5,10,8,9.2,NA,0,0,0,0,0
"291","ITT_Cody","ITT","Cody","Male","Adult","Adult",1,0,"Human","P","PA","Yes","It Takes Two","Mar-21","","Action-adventure","Action-adventure","Hazelight Studios","EA","SWE","Multi",12,"No",2,1,2,2,"50%","TR","M",5,1,"20%",8.9,NA,9,9,9,NA,0,0,0,0,0
"292","ITT_Dr.Hakim","ITT","Dr.Hakim","Male","Unknown","Unknown",0,0,"Animated Object","P","MC","No","It Takes Two","Mar-21","","Action-adventure","Action-adventure","Hazelight Studios","EA","SWE","Multi",12,"No",2,1,2,2,"50%","TR","M",5,1,"20%",8.9,NA,9,9,9,NA,0,0,0,0,0
"293","ITT_May","ITT","May","Female","Adult","Adult",1,0,"Human","P","PA","Yes","It Takes Two","Mar-21","","Action-adventure","Action-adventure","Hazelight Studios","EA","SWE","Multi",12,"No",2,1,2,2,"50%","TR","M",5,1,"20%",8.9,NA,9,9,9,NA,0,0,0,0,0
"294","ITT_Rose","ITT","Rose","Female","Child","Child",0,0,"Human","P","MC","No","It Takes Two","Mar-21","","Action-adventure","Action-adventure","Hazelight Studios","EA","SWE","Multi",12,"No",2,1,2,2,"50%","TR","M",5,1,"20%",8.9,NA,9,9,9,NA,0,0,0,0,0
"295","IWATE_Al","IWATE","Al","Male","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"296","IWATE_Anemone","IWATE","Anemone","Female","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"297","IWATE_Baculum","IWATE","Baculum","Male","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"298","IWATE_Bernie","IWATE","Bernie","Male","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"299","IWATE_Cal","IWATE","Cal","Male","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"300","IWATE_Congruence","IWATE","Congruence","Female","Middle-aged","Middle-aged",0,0,"Robot","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"301","IWATE_Dys","IWATE","Dys","Male","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"302","IWATE_Eudicot","IWATE","Eudicot","Female","Elderly","Elderly",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"303","IWATE_Flulu","IWATE","Flulu","Female","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"304","IWATE_Geranium","IWATE","Geranium","Male","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"305","IWATE_Hal","IWATE","Hal","Male","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"306","IWATE_Instance","IWATE","Instance","Female","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"307","IWATE_Kom","IWATE","Kom","Male","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"308","IWATE_Marz","IWATE","Marz","Female","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"309","IWATE_Nomi","IWATE","Nomi Nomi","Non-binary","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"310","IWATE_Nougat","IWATE","Nougat","Female","Child","Child",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"311","IWATE_Protagonist","IWATE","Protagonist","Custom","Teenager","Teenager",1,0,"Human","P","PA","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"312","IWATE_Rex","IWATE","Rex","Male","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"313","IWATE_Rhett","IWATE","Rhett","Male","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"314","IWATE_Seeq","IWATE","Seeq","Non-binary","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"315","IWATE_Sym","IWATE","Sym","Male","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"316","IWATE_Tammy","IWATE","Tammy","Female","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"317","IWATE_Tangent","IWATE","Tangent","Female","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"318","IWATE_Tirah","IWATE","Tirah","Female","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"319","IWATE_Tonin","IWATE","Tonin","Male","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"320","IWATE_Utopia","IWATE","Utopia","Female","Adult","Adult",0,0,"Human","P","SC","No","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"321","IWATE_Vace","IWATE","Vace","Male","Teenager","Teenager",0,0,"Human","P","MC","Opt","I Was a Teenage Exocolonist","Aug-22","","RPG","Strategy RPG","Northway Gates","Finji","CAN","Multi",12,"Yes",1,1,13,14,"52%","TR","F",6,4,"67%",8.9,NA,NA,NA,8.9,NA,0,0,0,0,0
"322","JRN_Ancestor","JRN","Ancestor","Non-binary","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Journey","Mar-12","","Adventure","Adventure","Thatgamecompany","Sony Computer Entertainment","USA","PS3",12,"Non-Binary",1,1,0,4,"100%","TR","M",7,1,"14%",9.2,9,9,9.5,9.2,NA,0,0,0,0,0
"323","JRN_Companions","JRN","Companions","Non-binary","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Journey","Mar-12","","Adventure","Adventure","Thatgamecompany","Sony Computer Entertainment","USA","PS3",12,"Non-Binary",1,1,0,4,"100%","TR","M",7,1,"14%",9.2,9,9,9.5,9.2,NA,0,0,0,0,0
"324","JRN_Traveler","JRN","Traveler","Non-binary","Unknown","Unknown",1,1,"Humanoid","P","PA","No","Journey","Mar-12","","Adventure","Adventure","Thatgamecompany","Sony Computer Entertainment","USA","PS3",12,"Non-Binary",1,1,0,4,"100%","TR","M",7,1,"14%",9.2,9,9,9.5,9.2,NA,0,0,1,0,1
"325","JRN_War","JRN","War Machines","Non-binary","Unknown","Unknown",0,0,"Robot","A","MA","No","Journey","Mar-12","","Adventure","Adventure","Thatgamecompany","Sony Computer Entertainment","USA","PS3",12,"Non-Binary",1,1,0,4,"100%","TR","M",7,1,"14%",9.2,9,9,9.5,9.2,NA,0,0,0,0,0
"326","KBOS_Adira","KBOS","Adira","Female","Adult","Adult",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"327","KBOS_Beni","KBOS","Beni","Male","Infant","Infant",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"328","KBOS_Hana","KBOS","Hana","Female","Adult","Adult",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"329","KBOS_Kena","KBOS","Kena","Female","Teenager","Teenager",1,0,"Human","P","PA","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"330","KBOS_Rot","KBOS","Rot","Non-binary","Unknown","Unknown",0,0,"Creature","P","SK","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"331","KBOS_Rusu","KBOS","Rusu","Male","Adult","Adult",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"332","KBOS_Saiya","KBOS","Saiya","Female","Infant","Infant",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"333","KBOS_Taro","KBOS","Taro","Male","Child","Child",0,0,"Human","P","SC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"334","KBOS_Toshi","KBOS","Toshi","Male","Unknown","Unknown",0,0,"Human","A","MA","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"335","KBOS_Zajuro","KBOS","Zajuro","Male","Elderly","Elderly",0,0,"Human","P","MC","No","Kena: Bridge of Spirits","Sep-21","","Action-adventure","Action-adventure","Ember Lab","Ember Lab","USA","Multi",12,"No",1,1,5,5,"50%","TR","M",3,1,"33%",8.2,8,8,9,8.3,NA,0,0,0,0,0
"336","MGSV_Code","MGSV","Code Talker","Male","Elderly","Elderly",0,0,"Human","P","MC","No","Metal Gear Solid V: The Phantom Pain","Sep-15","Metal Gear","Action","Stealth","Kojima Productions","Konami","JPN","Multi",18,"No",1,0,8,2,"20%","TR","M",11,0,"0%",9.3,9,10,10,9.6,NA,0,0,0,0,0
